,Unnamed: 0,posted,post title,number bedrooms,sqft,URL,price,Latitude,Longitude,Zipcode,Neighborhood
112,112,2021-10-13 14:44,TROPICAL(love pets) GARDENS IN ATWATER($500 DEPOSIT)*ACCEPT SECTION 8*,1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/tropicallove-pets-gardens-in-atwater500/7390864760.html,1895,34.1121,-118.2594,90039,Northeast Los Angeles
113,113,2021-10-13 14:44,BEACHWOOD arms**PETS OK*LOS FELIZ  HOLLYWOOD,2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beachwood-armspets-oklos/7383289321.html,2795,34.104,-118.2925,90027,Central LA
114,114,2021-10-13 14:44,Spectacular Remodeled 1 bedroom/1 bath with Parking!,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spectacular-remodeled/7393728276.html,1995,34.1156,-118.3305,90068,Central LA
115,115,2021-10-13 14:42,DOWNTOWN CORNER STUDIO W/AC & HARDWOOD FLOORS,,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-corner-studio-ac/7393718371.html,1375,34.053227,-118.26714,90017,Westlake
116,116,2021-10-13 14:42,"Open floor plan, Modern Kitchen, Pool and Spa, 24 Hour Gym",2.0,916.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-open-floor-plan-modern/7393727601.html,3150,34.098559,-118.34791,90046,Central LA
117,117,2021-10-13 14:42,Studio in DTLA ** Stainless Steel Appliances ** Gym ** Must See!,,735.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-dtla-stainless/7393727479.html,2275,34.043812,-118.261707,90015,Downtown Los Angeles
118,118,2021-10-13 14:41,"Dishwasher, Cable Ready, On Site Laundry, Heated Pool, Carpeting",1.0,702.0,https://losangeles.craigslist.org/lac/apa/d/glendale-dishwasher-cable-ready-on-site/7393727171.html,2407,34.15484,-118.248008,91202,Downtown
119,119,2021-10-13 14:40,Awesome unit; affordable price!  PETS OK,1.0,,https://losangeles.craigslist.org/lac/apa/d/panorama-city-awesome-unit-affordable/7393712730.html,1650,34.223501,-118.453616,91402,Panorama City
120,120,2021-10-13 15:38,"Stainless-Steel Appliances, Floor to Ceiling Glass Windows, Dog Park",2.0,1007.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-appliances/7393737940.html,3427,34.083828,-118.360519,90046,Fairfax
121,121,2021-10-13 15:38,"1 Bedroom x 1 Bathroom / Juliet Balcony /$1,000 Look &Lease Special",1.0,778.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-1-bathroom-juliet/7393746629.html,3620,34.045212,-118.256907,90015,Downtown Los Angeles
122,122,2021-10-13 15:37,"Large Picture Windows, Automatic Dishwasher, Fax and Copy Room",2.0,1334.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-picture-windows/7393741433.html,3527,34.053617,-118.261687,90017,Central LA
123,123,2021-10-13 15:36,"Upgraded 1 Bedroom 1 BA in Eagle Rock, Stainless Steel Appliances",1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-upgraded-bedroom-ba-in/7391821668.html,2200,34.134967,-118.210946,90041,Northeast Los Angeles
124,124,2021-10-13 15:36,"UPGRADED 2 Bedroom in Windsor Hills Adjacent W/ Plank Floors, Call Us",2.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-upgraded-bedroom-in-windsor/7391943251.html,2250,34.015212,-118.347009,90008,South Los Angeles
125,125,2021-10-13 15:35,"Crown Molding, ATM Machines, Breakfast Bar",1.0,698.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-crown-molding-atm-machines/7388199911.html,2116,34.062221,-118.246552,90012,Downtown Los Angeles
126,126,2021-10-13 15:33,2 Bedroom 2 Bath in Larchmont Village ADJ + Virtual Tour + Central A/C,2.0,1174.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-bath-in-larchmont/7391821225.html,2600,34.085529,-118.33121,90038,Central LA
127,127,2021-10-13 15:33,"2 Bedroom in Hollywood W/ 1 Month Free, Rooftop Deck, Luxurious Lobby",2.0,987.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-hollywood-1/7391945884.html,3195,34.100368,-118.317695,90028,Central LA
128,128,2021-10-13 15:32,1+1.5 in West Hollywood | Dedicated Wine And Beverage Refrigerator,1.0,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-115-in-west-hollywood/7382347814.html,4495,34.096888,-118.366302,90046,Central LA
129,129,2021-10-13 15:32,"Private Balconies and Patios with Furniture, Dishwasher, Refrigerator",1.0,1218.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-private-balconies-and/7393715111.html,3708,34.040567,-118.257731,90015,Downtown Los Angeles
130,130,2021-10-13 15:32,"Swimming Pool & Spa, Gas F/P, Remodeled Junior 1+1 in DTLA/Koreatown",1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-swimming-pool-spa-gas-p/7391745774.html,2050,34.068555,-118.303008,90020,Koreatown
131,131,2021-10-13 15:32,"Parking, Sundeck, Brand New, SS Appliances, STUDIO Near Downtown LA",,534.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-parking-sundeck-brand-new/7391944516.html,2598,34.067417,-118.295495,90020,Koreatown
132,132,2021-10-13 15:31,Newer 2 Bedroom in Korea Town Adj. Near Echo Park | 1 Month Free OAC,2.0,992.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newer-bedroom-in-korea-town/7389669526.html,2550,34.063411,-118.275408,90057,Westlake
133,133,2021-10-13 15:30,"UPDATED 1 Bedroom in Highland Park, Washer and Dryer, Pet-Friendly",1.0,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-updated-bedroom-in-highland/7390157111.html,2045,34.110908,-118.192405,90042,Highland Park
134,134,2021-10-13 15:30,Quartz Counters + Small Building + 1 Bedroom 1 Bath in Hollywood,1.0,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-quartz-counters-small/7391943771.html,1995,34.088009,-118.322913,90038,Central LA
135,135,2021-10-13 15:28,DOWNTOWN  1 BEDROOM,1.0,475.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-bedroom/7385142326.html,1750,34.0443,-118.2509,90014,Downtown Los Angeles
136,136,2021-10-13 15:26,Ready for immediate move in! ~ Charming Unit ~ Call for more info!,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ready-for-immediate-move-in/7393747079.html,1675,33.961801,-118.265194,90003,South Los Angeles
137,137,2021-10-13 15:26,"Disposal, Microwave, Laundry Facilities, top floor",2.0,890.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-disposal-microwave-laundry/7393741735.html,2525,34.080492,-118.305909,90004,Central LA
138,138,2021-10-13 15:26,"Fax and Copy Room, Den/Study, Closet Organizers",2.0,944.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fax-and-copy-room-den-study/7393717436.html,3089,34.053617,-118.261687,90017,Central LA
139,139,2021-10-13 15:25,6 Weeks Free! Modern 2bd/2ba Upper Unit (154),2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-weeks-free-modern-2bd-2ba/7392607707.html,2295,34.073802,-118.284343,90004,Westlake
140,140,2021-10-13 15:25,Adorable Apartment ~ 2 beds - 2 baths ~ Lots of natural light ~,2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-adorable-apartment-beds/7393741068.html,2795,34.058934,-118.320762,90005,Central LA
141,141,2021-10-13 15:23,+-+-+-+-+- FULLY FURNISHED PRIVATE ROOMS ! +-+-+-+-+-,4.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fully-furnished-private/7384598830.html,1600,34.029,-118.3152,90018,South Los Angeles
142,142,2021-10-13 15:23,STUDENT HOUSING BY U.S.C. CAMPUS. MANY ROOMS ARE AVAILABLE!,4.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-student-housing-by-usc/7386990704.html,1250,34.029,-118.3152,90018,South Los Angeles
143,143,2021-10-13 15:23,RENOVATED ONE BED - GAS AND ELECTRIC INCLUDED,1.0,695.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-one-bed-gas-and/7393745665.html,1595,34.1005,-118.3254,90028,Central LA
144,144,2021-10-13 15:22,"Stainless Steel Sink with Pull-out Faucet, Central Air/Heating, Pantry",1.0,730.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-sink-with/7388789379.html,2536,34.040567,-118.257731,90015,Downtown Los Angeles
145,145,2021-10-13 15:22,"Automatic Dishwasher, Den/Study, Fax and Copy Room",1.0,647.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-automatic-dishwasher-den/7392805998.html,2220,34.053617,-118.261687,90017,Central LA
146,146,2021-10-13 15:22,Amazing 2 Bedroom on Amenities Level,2.0,941.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-bedroom-on/7385222094.html,3500,34.0448,-118.2434,90011,Downtown Los Angeles
147,147,2021-10-13 15:21,"How To Live Better at the Visconti call now , free parking",2.0,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-how-to-live-better-at-the/7388128625.html,2805,34.057093,-118.258391,90017,Central LA
148,148,2021-10-13 15:18,"Barbecue/ Picnic Area, Private Balconies/Patios, Clubhouse",2.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-barbecue-picnic-area/7391934077.html,2585,34.066993,-118.244291,90012,Echo Park
149,149,2021-10-13 15:18,Love where you live! Rancho Los Feliz,,425.0,https://losangeles.craigslist.org/lac/apa/d/glendale-love-where-you-live-rancho-los/7393743523.html,2019,34.123444,-118.268708,90039,Northeast Los Angeles
150,150,2021-10-13 15:15,"Airy Interiors with Nine Foot Ceilings, Built-In Microwave, Clubhouse",,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-airy-interiors-with-nine/7386823268.html,2010,34.050642,-118.264187,90017,Central LA
151,151,2021-10-13 15:15,"Patio/Balcony, Fire Pit Area, Recycling",1.0,704.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-patio-balcony-fire-pit-area/7390964548.html,2615,34.064986,-118.302908,90020,Koreatown
152,152,2021-10-13 15:14,"Selling your Property? House, Commercial, Business, Land, Condo,",3.0,,https://losangeles.craigslist.org/lac/apa/d/encino-selling-your-property-house/7380955812.html,3,34.1655,-118.5175,91316,Encino
153,153,2021-10-13 15:14,A home you have been looking for! Stop by today!,2.0,984.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-home-you-have-been-looking/7393715264.html,3051,34.060894,-118.24939,90012,Downtown Los Angeles
154,154,2021-10-13 15:14,"Large 1x1 w/ Large Closet, Nest A/C, W/D in Unit",1.0,882.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-1x1-large-closet-nest/7393736334.html,2436,34.062007,-118.291595,,Wilshire Center
155,155,2021-10-13 15:13,Cute 1 BR,1.0,445.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-cute-br/7390707353.html,1250,34.070535,-118.295531,90004,Central LA
156,156,2021-10-13 15:13,La Chandelle Apts...Gorgeous Newly Remodeled Studio..Hardwood Floors!,,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-la-chandelle-aptsgorgeous/7390077188.html,1450,34.065069,-118.312933,90020,Wilshire Center
157,157,2021-10-13 15:13,"Fantastic Ambiance * Charming  Unit with central air & heat, call now!",1.0,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fantastic-ambiance-charming/7393741476.html,2398,34.098706,-118.350149,90046,Central LA
158,158,2021-10-13 15:13,Pre-Lease! Great Location! Roof Top Amenities! Renovated 2x2,2.0,1041.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pre-lease-great-location/7393741380.html,3267,34.103596,-118.346057,90046,Central LA
159,159,2021-10-13 15:13,Graceful apartment in koreatown !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-graceful-apartment-in/7393741335.html,1595,34.059244,-118.293709,90005,Mid City
160,160,2021-10-13 15:10,Prime K-Town-Bachelor! ALL UTILITIES INCLUDED!!ID#7,,380.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-prime-town-bachelor-all/7391501328.html,1225,34.05902,-118.299901,90005,Koreatown
161,161,2021-10-13 15:10,Beautiful 1bed/ 1ba!,1.0,688.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-1bed-1ba/7391426057.html,1650,34.0585,-118.3012,90005,Koreatown
162,162,2021-10-13 15:09,Put some spice in your life in our koreatown 1Bdrm !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-put-some-spice-in-your-life/7393739558.html,1595,34.059031,-118.295511,90005,Mid City
163,163,2021-10-13 15:09,Small Studio at Westland @ Ktown!,,443.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-small-studio-at-westland/7387348593.html,1375,34.0585,-118.3012,90005,Koreatown
164,164,2021-10-13 15:07,Gorgeous 3bd/3.5ba with SS App+Parking+W/D in Silverlake (2227),3.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-gorgeous-3bd-35ba-with-ss/7393738659.html,3942,34.07741,-118.267708,90026,
165,165,2021-10-13 15:06,Beautiful studio in Hollywood Hills,,520.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-studio-in/7393738192.html,1375,34.105894,-118.318209,90068,Central LA
166,166,2021-10-13 15:06,Deal of the Day!! Tour Today!!,1.0,729.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-deal-of-the-day-tour-today/7393720461.html,2632,34.0434,-118.2716,90015,Downtown Los Angeles
167,167,2021-10-13 15:06,one Bath**Luxury Bldg for 55+**SECTION 8 WELCOME,1.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bathluxury-bldg-for/7393719843.html,1695,34.124728,-118.220518,90041,Northeast Los Angeles
168,168,2021-10-13 15:05,Amazing newly remodeled apartment in koreatown !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-newly-remodeled/7393738055.html,1595,34.05896,-118.292336,90005,Mid City
169,169,2021-10-13 15:05,Stunning 1 Bd Apply Now!!,1.0,731.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stunning-bd-apply-now/7393685287.html,2522,34.06221,-118.35061,90036,Central LA
170,170,2021-10-13 15:05,"Granite countertops, wood floors, central air,",1.0,750.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-granite-countertops-wood/7393734759.html,1695,34.093025,-118.33541,90038,Central LA
171,171,2021-10-13 15:03,"Sand Volleyball Court, Berber Carpeting, Den/Study",2.0,943.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-sand-volleyball-court/7386898894.html,2880,34.062221,-118.246552,90012,Downtown Los Angeles
172,172,2021-10-13 15:03,"Wood floors , central air, upper unit with high ceilings, parking",1.0,750.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wood-floors-central-air/7393736783.html,1695,34.093025,-118.33541,90038,Central LA
173,173,2021-10-13 15:02,Gorgeous 1B/1B at Avant Apartments!,1.0,708.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-gorgeous-1b-1b-at-avant/7393732469.html,2518,34.039129,-118.268995,90015,Downtown Los Angeles
174,174,2021-10-13 15:01,"Disposal, Laundry Facilities, Covered Parking (1 spot)",2.0,890.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-disposal-laundry-facilities/7393717792.html,2525,34.080492,-118.305909,90004,Central LA
175,175,2021-10-13 15:01,Move in Today & We Pay YOU $1000-OPEN HOUSE TODAY,1.0,789.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-move-in-today-we-pay-you/7393731295.html,1922,34.043312,-118.250407,90014,Downtown Los Angeles
176,176,2021-10-13 15:01,"Bright upper unit with high ceilings, central air, wood floors",1.0,7500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bright-upper-unit-with-high/7393736018.html,1695,34.093025,-118.33541,90038,Central LA
177,177,2021-10-13 15:00,NEWLY REMODLED STUDIO! ALL UTILITIES INCLUDED!!!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newly-remodled-studio-all/7393735542.html,1475,34.097392,-118.33121,90028,Hollywood
178,178,2021-10-13 14:59,2 Bedroom 2 BA in Miracle Mile +SS Appliances +Off Leash Dog Park,2.0,950.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-ba-in-miracle-mile/7393731448.html,3295,34.06481,-118.35321,90036,Central LA
179,179,2021-10-13 14:59,"VMX Rope Climber, 24-Hour Doorman, Large Picture Windows",2.0,940.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-vmx-rope-climber-24-hour/7393680853.html,2951,34.060894,-118.24939,90012,Downtown Los Angeles
180,180,2021-10-13 14:58,Amazing Studio with tiled floors * Perfectly Priced! * Great location!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-studio-with-tiled/7393734889.html,1125,34.07011,-118.296708,90004,Central LA
181,181,2021-10-13 14:58,Beautiful & Modern 2 Bedroom Apartments in Koreatown!,2.0,842.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-modern-bedroom/7393734773.html,3685,34.06041,-118.305407,90005,Koreatown
182,182,2021-10-13 14:58,Fabulous Apartment In Koreatown !,1.0,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fabulous-apartment-in/7393734602.html,1595,34.059031,-118.294052,90005,Mid City
183,183,2021-10-13 14:57,"LIVE/WORK LOFT SPACE, GREAT LOCATION!! ~WON'T LAST~ (BL303)",1.0,1340.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-live-work-loft-space-great/7393734178.html,3200,34.037028,-118.232436,90021,Downtown Los Angeles
184,184,2021-10-13 14:56,"WON'T LAST!! WORK LOFT SPACE, GREAT LOCATION (SF303)",1.0,1260.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-wont-last-work-loft-space/7393734026.html,3050,34.0333,-118.2447,90021,Downtown Los Angeles
185,185,2021-10-13 14:56,"WON'T LAST!! LIVE/WORK LOFT SPACE, GREAT LOCATION (SF205)",1.0,855.0,https://losangeles.craigslist.org/lac/apa/d/wont-last-live-work-loft-space-great/7393733938.html,2350,34.0333,-118.2447,90021,Downtown Los Angeles
186,186,2021-10-13 14:56,Luxury Bldg for Ages 55+ / Pool & Jacuzzi / Section 8 Welcome!,2.0,,https://losangeles.craigslist.org/lac/apa/d/glendale-luxury-bldg-for-ages-55-pool/7393730750.html,1995,34.124728,-118.220518,90041,Northeast Los Angeles
187,187,2021-10-13 14:55,"Storage pantry in select apartments, Wireless internet access",1.0,965.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-storage-pantry-in-select/7393733395.html,3375,34.100433,-118.34496,90028,Central LA
188,188,2021-10-13 14:55,"2 ba Beautifully remodeled/ GRANITE, Central AC / Pets OK / FREE RENT",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ba-beautifully-remodeled/7384623681.html,2695,34.06551,-118.311709,90020,Wilshire Center
189,189,2021-10-13 14:55,"2 ba / Beautifully remodeled/ GRANITE, Central AC & Balcony/FREE RENT!",2.0,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ba-beautifully-remodeled/7383633425.html,2695,34.06551,-118.311709,90020,Wilshire Center
190,190,2021-10-13 14:54,Pet Friendly! Amazing Architecture / NY Style Bldg / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pet-friendly-amazing/7383642367.html,1395,34.051635,-118.270383,90017,Westlake
191,191,2021-10-13 14:54,Pet Friendly! Amazing Architecture / NY Style Bldg / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pet-friendly-amazing/7383626964.html,1395,34.051635,-118.270383,90017,Westlake
192,192,2021-10-13 14:54,Studio in a DTLA Artsy Building ALL Utilities included! Pets OK,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-dtla-artsy/7392671128.html,1195,34.055667,-118.260957,90017,Central LA
193,193,2021-10-13 14:53,AMAZING SPECIAL! Remodeled Studio / =^.^= Pets Welcome! Open House!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-special-remodeled/7386282990.html,1195,34.0493,-118.2917,90006,Mid City
194,194,2021-10-13 14:52,Luxury Bldg for Ages 55+ / Pool & Jacuzzi / Section 8 Welcome!,2.0,,https://losangeles.craigslist.org/lac/apa/d/glendale-luxury-bldg-for-ages-55-pool/7392621421.html,1995,34.124728,-118.220518,90041,Northeast Los Angeles
